,sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,is_recid,is_violent_recid,decile_score.1,score_text,v_decile_score,v_score_text,two_year_recid,is_male,is_female,Other,African-American,Caucasian,Hispanic,Native American,Asian
6316,Female,38,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
6317,Male,30,African-American,0,10,2,2,13,1,0,10,High,9,High,1,1,0,0,1,0,0,0,0
6318,Male,26,African-American,0,9,2,2,27,1,0,9,High,10,High,1,1,0,0,1,0,0,0,0
6319,Male,57,Caucasian,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6320,Male,43,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6321,Male,22,African-American,0,6,0,0,0,0,0,6,Medium,6,Medium,0,1,0,0,1,0,0,0,0
6322,Male,26,Caucasian,0,4,0,0,1,0,0,4,Low,3,Low,0,1,0,0,0,1,0,0,0
6323,Female,28,African-American,0,9,0,0,9,1,1,9,High,9,High,1,0,1,0,1,0,0,0,0
6324,Male,51,Caucasian,0,4,0,0,3,0,0,4,Low,3,Low,0,1,0,0,0,1,0,0,0
6325,Male,41,Hispanic,0,1,0,0,3,0,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
6326,Male,24,Caucasian,0,7,0,0,1,0,0,7,Medium,5,Medium,0,1,0,0,0,1,0,0,0
6327,Male,48,African-American,0,2,0,0,3,1,0,2,Low,1,Low,1,1,0,0,1,0,0,0,0
6328,Male,26,Caucasian,0,3,0,0,0,1,0,3,Low,3,Low,1,1,0,0,0,1,0,0,0
6329,Male,31,African-American,0,2,0,0,6,1,0,2,Low,2,Low,1,1,0,0,1,0,0,0,0
6330,Male,27,African-American,1,10,2,1,6,0,0,10,High,10,High,0,1,0,0,1,0,0,0,0
6331,Male,25,African-American,0,4,0,0,0,0,0,4,Low,4,Low,0,1,0,0,1,0,0,0,0
6332,Male,56,Caucasian,0,3,0,0,3,0,0,3,Low,2,Low,0,1,0,0,0,1,0,0,0
6333,Female,29,African-American,0,4,0,0,1,0,0,4,Low,3,Low,0,0,1,0,1,0,0,0,0
6334,Female,30,Caucasian,0,3,0,0,3,1,0,3,Low,1,Low,1,0,1,0,0,1,0,0,0
6335,Male,21,African-American,0,8,0,0,0,0,0,8,High,9,High,0,1,0,0,1,0,0,0,0
6336,Male,22,Caucasian,0,4,0,0,1,1,0,4,Low,5,Medium,1,1,0,0,0,1,0,0,0
6337,Female,28,African-American,0,2,0,0,0,0,0,2,Low,2,Low,0,0,1,0,1,0,0,0,0
6338,Male,35,African-American,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
6339,Male,23,Caucasian,0,2,0,0,0,0,0,2,Low,5,Medium,0,1,0,0,0,1,0,0,0
6340,Male,48,African-American,0,8,0,0,4,0,0,8,High,4,Low,0,1,0,0,1,0,0,0,0
6341,Male,22,Caucasian,0,8,1,2,4,1,0,8,High,5,Medium,1,1,0,0,0,1,0,0,0
6342,Male,37,African-American,0,9,0,0,2,0,0,9,High,7,Medium,0,1,0,0,1,0,0,0,0
6343,Male,33,African-American,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
6344,Male,23,African-American,0,7,0,1,5,1,1,7,Medium,4,Low,1,1,0,0,1,0,0,0,0
6345,Male,22,African-American,0,7,0,1,0,1,0,7,Medium,6,Medium,1,1,0,0,1,0,0,0,0
6346,Male,24,African-American,0,4,0,0,0,0,0,4,Low,3,Low,0,1,0,0,1,0,0,0,0
6347,Male,44,African-American,0,7,0,0,2,0,0,7,Medium,4,Low,0,1,0,0,1,0,0,0,0
6348,Male,26,African-American,0,4,0,0,4,0,0,4,Low,6,Medium,0,1,0,0,1,0,0,0,0
6349,Female,26,African-American,0,2,0,0,0,0,0,2,Low,2,Low,0,0,1,0,1,0,0,0,0
6350,Male,29,African-American,0,6,0,0,2,0,0,6,Medium,5,Medium,0,1,0,0,1,0,0,0,0
6351,Male,26,Hispanic,0,2,0,1,0,0,0,2,Low,2,Low,0,1,0,0,0,0,1,0,0
6352,Male,30,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6353,Male,23,African-American,0,6,0,0,1,1,0,6,Medium,5,Medium,1,1,0,0,1,0,0,0,0
6354,Male,42,Other,0,2,0,0,1,0,0,2,Low,2,Low,0,1,0,1,0,0,0,0,0
6355,Female,28,African-American,0,3,0,0,0,1,1,3,Low,3,Low,1,0,1,0,1,0,0,0,0
6356,Male,20,African-American,0,3,0,0,0,0,0,3,Low,6,Medium,0,1,0,0,1,0,0,0,0
6357,Female,24,Caucasian,0,7,2,0,7,0,0,7,Medium,4,Low,0,0,1,0,0,1,0,0,0
6358,Female,36,Other,0,7,1,0,6,1,0,7,Medium,2,Low,1,0,1,1,0,0,0,0,0
6359,Male,37,African-American,0,2,0,0,6,1,0,2,Low,1,Low,1,1,0,0,1,0,0,0,0
6360,Female,21,African-American,0,9,0,0,1,0,0,9,High,9,High,0,0,1,0,1,0,0,0,0
6361,Male,27,African-American,0,5,0,0,8,1,1,5,Medium,6,Medium,1,1,0,0,1,0,0,0,0
6362,Male,26,African-American,0,4,0,0,2,1,0,4,Low,3,Low,1,1,0,0,1,0,0,0,0
6363,Male,42,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6364,Male,23,African-American,0,10,0,0,8,1,0,10,High,6,Medium,1,1,0,0,1,0,0,0,0
6365,Male,43,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6366,Female,55,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
6367,Male,38,Caucasian,0,3,0,0,0,1,0,3,Low,3,Low,1,1,0,0,0,1,0,0,0
6368,Male,24,Caucasian,0,6,0,0,1,1,0,6,Medium,4,Low,1,1,0,0,0,1,0,0,0
6369,Male,23,African-American,0,4,0,0,0,0,0,4,Low,6,Medium,0,1,0,0,1,0,0,0,0
6370,Female,64,African-American,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,1,0,0,0,0
6371,Male,48,Other,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,1,0,0,0,0,0
6372,Male,32,African-American,0,5,1,2,11,1,0,5,Medium,4,Low,1,1,0,0,1,0,0,0,0
6373,Female,39,African-American,0,5,0,0,0,1,0,5,Medium,2,Low,1,0,1,0,1,0,0,0,0
6374,Male,30,Caucasian,0,2,0,0,0,0,0,2,Low,3,Low,0,1,0,0,0,1,0,0,0
6375,Female,22,African-American,0,4,0,0,1,0,0,4,Low,4,Low,0,0,1,0,1,0,0,0,0
6376,Male,20,African-American,0,6,0,0,2,1,0,6,Medium,7,Medium,1,1,0,0,1,0,0,0,0
6377,Male,21,African-American,0,4,0,0,0,1,0,4,Low,7,Medium,1,1,0,0,1,0,0,0,0
6378,Male,24,Caucasian,0,4,0,0,0,0,0,4,Low,5,Medium,0,1,0,0,0,1,0,0,0
6379,Male,49,Hispanic,0,1,0,0,2,1,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
6380,Male,50,Caucasian,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6381,Male,30,African-American,0,7,0,0,3,0,0,7,Medium,7,Medium,0,1,0,0,1,0,0,0,0
6382,Male,51,African-American,0,8,0,0,12,1,0,8,High,8,High,1,1,0,0,1,0,0,0,0
6383,Male,21,African-American,0,9,2,0,2,1,1,9,High,8,High,1,1,0,0,1,0,0,0,0
6384,Male,21,African-American,1,10,0,2,1,1,0,10,High,10,High,1,1,0,0,1,0,0,0,0
6385,Male,31,African-American,0,10,0,0,1,0,0,10,High,6,Medium,0,1,0,0,1,0,0,0,0
6386,Male,23,African-American,0,7,0,0,2,1,0,7,Medium,7,Medium,1,1,0,0,1,0,0,0,0
6387,Male,23,Hispanic,0,7,0,0,0,0,0,7,Medium,8,High,0,1,0,0,0,0,1,0,0
6388,Male,32,African-American,0,4,0,0,4,1,0,4,Low,2,Low,1,1,0,0,1,0,0,0,0
6389,Male,28,African-American,0,6,0,0,11,1,1,6,Medium,5,Medium,1,1,0,0,1,0,0,0,0
6390,Male,50,Caucasian,1,10,0,0,16,1,0,10,High,7,Medium,1,1,0,0,0,1,0,0,0
6391,Male,24,African-American,0,2,0,1,0,0,0,2,Low,4,Low,0,1,0,0,1,0,0,0,0
6392,Female,19,African-American,0,4,0,0,1,1,0,4,Low,5,Medium,1,0,1,0,1,0,0,0,0
6393,Male,31,Other,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,1,0,0,0,0,0
6394,Male,29,African-American,0,4,0,0,3,1,1,4,Low,3,Low,1,1,0,0,1,0,0,0,0
6395,Male,41,African-American,0,6,0,0,6,1,0,6,Medium,2,Low,1,1,0,0,1,0,0,0,0
6396,Male,28,African-American,0,3,0,0,4,1,1,3,Low,4,Low,1,1,0,0,1,0,0,0,0
6397,Male,29,Caucasian,0,4,0,0,6,1,0,4,Low,2,Low,1,1,0,0,0,1,0,0,0
6398,Male,49,Caucasian,0,5,0,0,0,0,0,5,Medium,2,Low,0,1,0,0,0,1,0,0,0
6399,Male,42,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6400,Male,38,African-American,0,2,0,0,4,0,0,2,Low,2,Low,0,1,0,0,1,0,0,0,0
6401,Male,22,African-American,0,6,0,1,3,1,0,6,Medium,7,Medium,1,1,0,0,1,0,0,0,0
6402,Male,46,Caucasian,0,2,0,0,0,1,0,2,Low,2,Low,1,1,0,0,0,1,0,0,0
6403,Male,63,Caucasian,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6404,Male,38,African-American,0,3,0,0,0,1,0,3,Low,3,Low,1,1,0,0,1,0,0,0,0
6405,Male,36,African-American,0,6,0,0,0,0,0,6,Medium,1,Low,0,1,0,0,1,0,0,0,0
6406,Female,27,African-American,0,7,1,0,10,1,0,7,Medium,5,Medium,1,0,1,0,1,0,0,0,0
6407,Male,22,Caucasian,0,9,0,0,6,1,0,9,High,7,Medium,1,1,0,0,0,1,0,0,0
6408,Male,29,African-American,0,10,0,0,11,0,0,10,High,5,Medium,0,1,0,0,1,0,0,0,0
6409,Male,23,African-American,0,4,0,0,6,1,0,4,Low,5,Medium,1,1,0,0,1,0,0,0,0
6410,Male,39,African-American,0,2,0,0,2,0,0,2,Low,1,Low,0,1,0,0,1,0,0,0,0
6411,Male,47,Caucasian,0,2,0,0,0,0,0,2,Low,1,Low,0,1,0,0,0,1,0,0,0
6412,Male,26,African-American,0,10,0,0,7,1,0,10,High,8,High,1,1,0,0,1,0,0,0,0
6413,Female,21,African-American,0,5,0,0,0,1,0,5,Medium,6,Medium,1,0,1,0,1,0,0,0,0
6414,Male,55,African-American,0,8,0,0,12,0,0,8,High,6,Medium,0,1,0,0,1,0,0,0,0
6415,Male,63,African-American,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
6416,Male,27,African-American,0,2,0,0,2,1,0,2,Low,2,Low,1,1,0,0,1,0,0,0,0
6417,Male,55,Caucasian,0,5,0,0,27,0,0,5,Medium,1,Low,0,1,0,0,0,1,0,0,0
6418,Male,57,Caucasian,0,1,0,0,21,1,0,1,Low,1,Low,1,1,0,0,0,1,0,0,0
6419,Male,24,Hispanic,0,2,0,0,1,0,0,2,Low,4,Low,0,1,0,0,0,0,1,0,0
6420,Male,54,Other,0,2,0,0,2,1,1,2,Low,1,Low,1,1,0,1,0,0,0,0,0
6421,Male,30,African-American,0,4,0,0,2,1,0,4,Low,3,Low,1,1,0,0,1,0,0,0,0
6422,Male,26,African-American,0,6,1,0,3,0,0,6,Medium,7,Medium,0,1,0,0,1,0,0,0,0
6423,Male,26,Caucasian,0,5,0,0,0,1,0,5,Medium,3,Low,1,1,0,0,0,1,0,0,0
6424,Male,37,Caucasian,0,2,0,0,1,0,0,2,Low,1,Low,0,1,0,0,0,1,0,0,0
6425,Male,25,African-American,0,5,0,0,4,0,0,5,Medium,8,High,0,1,0,0,1,0,0,0,0
6426,Male,34,African-American,0,1,0,0,0,0,0,1,Low,2,Low,0,1,0,0,1,0,0,0,0
6427,Female,48,Hispanic,0,1,0,0,4,1,0,1,Low,1,Low,1,0,1,0,0,0,1,0,0
6428,Male,25,African-American,1,7,1,0,2,1,0,7,Medium,6,Medium,1,1,0,0,1,0,0,0,0
6429,Male,57,Other,0,1,0,0,0,1,1,1,Low,1,Low,0,1,0,1,0,0,0,0,0
6430,Male,46,Caucasian,0,5,0,0,2,0,0,5,Medium,2,Low,0,1,0,0,0,1,0,0,0
6431,Male,21,Hispanic,0,3,0,0,0,1,0,3,Low,5,Medium,1,1,0,0,0,0,1,0,0
6432,Male,32,African-American,0,9,0,1,8,0,0,9,High,4,Low,0,1,0,0,1,0,0,0,0
6433,Female,25,African-American,0,9,0,0,5,1,0,9,High,5,Medium,1,0,1,0,1,0,0,0,0
6434,Male,35,African-American,0,8,0,0,4,1,1,8,High,7,Medium,1,1,0,0,1,0,0,0,0
6435,Female,33,African-American,0,3,0,0,2,1,0,3,Low,2,Low,1,0,1,0,1,0,0,0,0
6436,Male,26,African-American,0,5,0,0,2,1,1,5,Medium,6,Medium,1,1,0,0,1,0,0,0,0
6437,Male,49,Caucasian,0,5,0,0,10,1,0,5,Medium,4,Low,1,1,0,0,0,1,0,0,0
6438,Male,29,African-American,0,4,0,0,2,0,0,4,Low,2,Low,0,1,0,0,1,0,0,0,0
6439,Male,28,Caucasian,0,4,0,0,6,1,0,4,Low,3,Low,1,1,0,0,0,1,0,0,0
6440,Male,53,African-American,0,5,0,0,20,0,0,5,Medium,5,Medium,0,1,0,0,1,0,0,0,0
6441,Male,57,Hispanic,0,1,0,0,1,0,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
6442,Male,29,African-American,0,10,1,0,3,1,1,10,High,5,Medium,1,1,0,0,1,0,0,0,0
6443,Male,27,Caucasian,0,2,0,0,0,0,0,2,Low,3,Low,0,1,0,0,0,1,0,0,0
6444,Male,48,Caucasian,0,2,0,0,0,0,0,2,Low,1,Low,0,1,0,0,0,1,0,0,0
6445,Male,29,Hispanic,0,2,0,0,0,1,1,2,Low,2,Low,1,1,0,0,0,0,1,0,0
6446,Male,25,Caucasian,0,4,0,0,1,1,1,4,Low,4,Low,1,1,0,0,0,1,0,0,0
6447,Male,67,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6448,Male,29,African-American,0,5,0,1,2,1,0,5,Medium,3,Low,0,1,0,0,1,0,0,0,0
6449,Female,53,African-American,0,2,0,0,3,0,0,2,Low,1,Low,0,0,1,0,1,0,0,0,0
6450,Male,23,Caucasian,0,5,0,0,1,0,0,5,Medium,5,Medium,0,1,0,0,0,1,0,0,0
6451,Male,49,African-American,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
6452,Female,44,Caucasian,0,1,0,0,0,1,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
6453,Female,55,Hispanic,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,0,1,0,0
6454,Male,26,African-American,1,8,0,0,10,1,0,8,High,8,High,1,1,0,0,1,0,0,0,0
6455,Male,51,Caucasian,0,1,0,0,2,1,0,1,Low,1,Low,1,1,0,0,0,1,0,0,0
6456,Male,46,African-American,0,1,0,0,0,1,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
6457,Male,30,Caucasian,0,3,0,0,1,1,0,3,Low,2,Low,1,1,0,0,0,1,0,0,0
6458,Female,48,African-American,0,6,0,0,0,1,1,6,Medium,1,Low,1,0,1,0,1,0,0,0,0
6459,Male,77,African-American,0,1,0,0,1,1,1,1,Low,1,Low,1,1,0,0,1,0,0,0,0
6460,Male,21,African-American,0,10,2,2,2,1,0,10,High,7,Medium,1,1,0,0,1,0,0,0,0
6461,Male,46,Caucasian,0,6,0,0,11,1,0,6,Medium,2,Low,1,1,0,0,0,1,0,0,0
6462,Male,54,African-American,0,3,0,0,4,1,0,3,Low,1,Low,1,1,0,0,1,0,0,0,0
6463,Male,54,Caucasian,0,2,0,0,3,0,0,2,Low,1,Low,0,1,0,0,0,1,0,0,0
6464,Male,26,African-American,0,9,0,0,15,0,0,9,High,6,Medium,0,1,0,0,1,0,0,0,0
6465,Male,23,African-American,0,9,1,1,8,1,0,9,High,6,Medium,1,1,0,0,1,0,0,0,0
6466,Male,27,Hispanic,0,2,0,0,1,0,0,2,Low,2,Low,0,1,0,0,0,0,1,0,0
6467,Male,39,Caucasian,0,2,0,0,2,0,0,2,Low,2,Low,0,1,0,0,0,1,0,0,0
6468,Male,35,Hispanic,0,7,0,0,13,0,0,7,Medium,3,Low,0,1,0,0,0,0,1,0,0
6469,Male,29,African-American,0,1,0,0,1,1,0,1,Low,2,Low,1,1,0,0,1,0,0,0,0
6470,Male,30,African-American,1,4,0,0,9,1,0,4,Low,4,Low,1,1,0,0,1,0,0,0,0
6471,Male,41,African-American,0,3,0,0,6,1,0,3,Low,4,Low,0,1,0,0,1,0,0,0,0
6472,Male,32,African-American,0,10,0,0,1,0,0,10,High,8,High,0,1,0,0,1,0,0,0,0
6473,Male,48,African-American,0,6,0,0,12,0,0,6,Medium,3,Low,0,1,0,0,1,0,0,0,0
6474,Male,39,Caucasian,0,6,0,0,2,0,0,6,Medium,3,Low,0,1,0,0,0,1,0,0,0
6475,Male,52,African-American,0,6,0,0,0,1,1,6,Medium,4,Low,1,1,0,0,1,0,0,0,0
6476,Male,31,African-American,0,1,1,0,3,1,0,1,Low,2,Low,1,1,0,0,1,0,0,0,0
6477,Male,22,Caucasian,0,5,0,3,1,1,0,5,Medium,5,Medium,1,1,0,0,0,1,0,0,0
6478,Male,56,African-American,0,3,0,0,4,1,1,3,Low,1,Low,1,1,0,0,1,0,0,0,0
6479,Female,46,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
6480,Female,52,Caucasian,0,7,0,0,23,1,0,7,Medium,4,Low,1,0,1,0,0,1,0,0,0
6481,Male,29,African-American,0,4,0,0,7,1,0,4,Low,5,Medium,1,1,0,0,1,0,0,0,0
6482,Female,22,African-American,0,7,0,0,0,0,0,7,Medium,5,Medium,0,0,1,0,1,0,0,0,0
6483,Male,32,Hispanic,0,1,0,0,1,0,0,1,Low,2,Low,0,1,0,0,0,0,1,0,0
6484,Male,39,African-American,0,4,0,0,8,0,0,4,Low,2,Low,0,1,0,0,1,0,0,0,0
6485,Male,35,African-American,0,6,0,0,9,0,0,6,Medium,3,Low,0,1,0,0,1,0,0,0,0
6486,Male,26,African-American,0,1,0,0,1,0,0,1,Low,2,Low,0,1,0,0,1,0,0,0,0
6487,Male,27,African-American,0,2,0,0,1,1,0,2,Low,3,Low,0,1,0,0,1,0,0,0,0
6488,Male,27,African-American,0,10,0,0,5,1,1,10,High,5,Medium,1,1,0,0,1,0,0,0,0
6489,Female,34,Caucasian,0,9,0,0,10,1,1,9,High,5,Medium,1,0,1,0,0,1,0,0,0
6490,Male,47,African-American,0,9,0,0,21,1,0,9,High,4,Low,1,1,0,0,1,0,0,0,0
6491,Male,27,African-American,0,2,0,0,2,0,0,2,Low,2,Low,0,1,0,0,1,0,0,0,0
6492,Male,27,Hispanic,0,6,0,0,6,1,0,6,Medium,6,Medium,0,1,0,0,0,0,1,0,0
6493,Female,32,African-American,0,1,0,0,0,1,1,1,Low,1,Low,1,0,1,0,1,0,0,0,0
6494,Male,28,Hispanic,0,8,0,0,8,1,0,8,High,6,Medium,1,1,0,0,0,0,1,0,0
6495,Male,25,African-American,0,9,0,1,5,1,0,9,High,9,High,1,1,0,0,1,0,0,0,0
6496,Male,22,Caucasian,0,5,0,1,2,1,0,5,Medium,6,Medium,1,1,0,0,0,1,0,0,0
6497,Male,43,Caucasian,0,2,0,0,4,0,0,2,Low,1,Low,0,1,0,0,0,1,0,0,0
6498,Male,52,African-American,0,9,0,0,7,1,1,9,High,3,Low,1,1,0,0,1,0,0,0,0
6499,Male,21,African-American,0,10,0,0,2,1,1,10,High,10,High,1,1,0,0,1,0,0,0,0
6500,Male,28,African-American,0,9,1,0,11,1,0,9,High,8,High,1,1,0,0,1,0,0,0,0
6501,Male,21,African-American,0,9,0,0,1,1,1,9,High,9,High,1,1,0,0,1,0,0,0,0
6502,Male,26,Hispanic,0,6,0,0,0,0,0,6,Medium,4,Low,0,1,0,0,0,0,1,0,0
6503,Male,23,Caucasian,0,4,1,0,4,1,0,4,Low,4,Low,1,1,0,0,0,1,0,0,0
6504,Male,39,Hispanic,0,1,0,0,3,0,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
6505,Male,31,African-American,0,1,0,0,1,0,0,1,Low,2,Low,0,1,0,0,1,0,0,0,0
6506,Male,34,Caucasian,0,5,0,0,1,0,0,5,Medium,5,Medium,0,1,0,0,0,1,0,0,0
6507,Male,32,African-American,0,4,0,0,0,0,0,4,Low,3,Low,0,1,0,0,1,0,0,0,0
6508,Female,50,Caucasian,0,3,0,0,0,1,1,3,Low,1,Low,1,0,1,0,0,1,0,0,0
6509,Male,27,African-American,0,5,0,0,1,0,0,5,Medium,3,Low,0,1,0,0,1,0,0,0,0
6510,Female,26,African-American,0,3,1,0,4,0,0,3,Low,3,Low,0,0,1,0,1,0,0,0,0
6511,Male,27,African-American,1,5,0,0,4,1,1,5,Medium,3,Low,1,1,0,0,1,0,0,0,0
6512,Male,29,Caucasian,0,3,0,0,0,1,0,3,Low,3,Low,1,1,0,0,0,1,0,0,0
6513,Male,30,Caucasian,0,10,0,0,11,1,0,10,High,6,Medium,1,1,0,0,0,1,0,0,0
6514,Male,58,African-American,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
6515,Male,27,African-American,2,10,0,0,14,1,0,10,High,10,High,1,1,0,0,1,0,0,0,0
6516,Male,28,African-American,0,5,0,0,5,1,0,5,Medium,2,Low,1,1,0,0,1,0,0,0,0
6517,Male,24,African-American,0,10,5,1,15,1,1,10,High,9,High,1,1,0,0,1,0,0,0,0
6518,Male,45,African-American,0,1,0,0,1,1,0,1,Low,1,Low,1,1,0,0,1,0,0,0,0
6519,Male,50,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6520,Female,30,African-American,0,9,0,0,15,1,0,9,High,7,Medium,1,0,1,0,1,0,0,0,0
6521,Male,25,Hispanic,0,3,0,0,1,1,0,3,Low,4,Low,1,1,0,0,0,0,1,0,0
6522,Male,46,Hispanic,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
6523,Male,43,Caucasian,0,1,0,0,0,1,0,1,Low,1,Low,1,1,0,0,0,1,0,0,0
6524,Male,24,Caucasian,0,2,0,0,0,1,0,2,Low,3,Low,1,1,0,0,0,1,0,0,0
6525,Male,34,African-American,0,7,0,0,10,0,0,7,Medium,5,Medium,0,1,0,0,1,0,0,0,0
6526,Male,56,Hispanic,0,1,0,0,2,0,0,1,Low,1,Low,0,1,0,0,0,0,1,0,0
6527,Male,26,Caucasian,0,2,0,0,2,0,0,2,Low,3,Low,0,1,0,0,0,1,0,0,0
6528,Male,31,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,0,1,0,0,0
6529,Male,23,African-American,0,3,0,3,1,1,0,3,Low,4,Low,1,1,0,0,1,0,0,0,0
6530,Male,39,African-American,0,1,0,0,0,0,0,1,Low,1,Low,0,1,0,0,1,0,0,0,0
6531,Male,50,African-American,0,1,0,0,4,1,0,1,Low,1,Low,1,1,0,0,1,0,0,0,0
6532,Female,22,African-American,0,6,0,0,0,0,0,6,Medium,5,Medium,0,0,1,0,1,0,0,0,0
6533,Female,25,African-American,0,2,0,0,0,0,0,2,Low,3,Low,0,0,1,0,1,0,0,0,0
6534,Female,21,African-American,0,9,1,0,2,0,0,9,High,6,Medium,0,0,1,0,1,0,0,0,0
6535,Male,20,Caucasian,0,4,0,0,1,0,0,4,Low,6,Medium,0,1,0,0,0,1,0,0,0
6536,Male,54,African-American,0,5,0,0,12,1,1,5,Medium,2,Low,1,1,0,0,1,0,0,0,0
6537,Female,27,African-American,0,6,0,0,2,1,1,6,Medium,4,Low,1,0,1,0,1,0,0,0,0
6538,Male,45,Caucasian,0,5,0,0,5,1,0,5,Medium,3,Low,1,1,0,0,0,1,0,0,0
6539,Male,34,African-American,3,7,1,0,13,1,0,7,Medium,2,Low,1,1,0,0,1,0,0,0,0
6540,Female,55,Caucasian,0,1,0,0,0,0,0,1,Low,1,Low,0,0,1,0,0,1,0,0,0
6541,Male,24,African-American,0,2,0,0,0,0,0,2,Low,3,Low,0,1,0,0,1,0,0,0,0
6542,Male,20,African-American,0,10,0,1,0,1,1,10,High,9,High,1,1,0,0,1,0,0,0,0
6543,Male,37,African-American,0,5,0,0,5,1,0,5,Medium,3,Low,1,1,0,0,1,0,0,0,0
6544,Female,34,Caucasian,0,1,0,0,1,0,0,1,Low,2,Low,0,0,1,0,0,1,0,0,0
6545,Female,41,African-American,0,6,0,0,2,1,0,6,Medium,5,Medium,1,0,1,0,1,0,0,0,0
6546,Male,21,African-American,0,6,0,0,1,1,0,6,Medium,6,Medium,1,1,0,0,1,0,0,0,0
6547,Male,22,African-American,0,3,0,0,3,1,0,3,Low,4,Low,1,1,0,0,1,0,0,0,0
6548,Male,24,African-American,0,8,0,0,0,0,0,8,High,6,Medium,0,1,0,0,1,0,0,0,0
6549,Male,42,Caucasian,0,4,0,0,8,0,0,4,Low,4,Low,0,1,0,0,0,1,0,0,0
6550,Female,23,African-American,0,4,0,0,0,1,0,4,Low,5,Medium,1,0,1,0,1,0,0,0,0
6551,Female,40,African-American,0,1,0,0,1,0,0,1,Low,1,Low,0,0,1,0,1,0,0,0,0
6552,Male,19,African-American,3,9,0,0,2,1,0,9,High,9,High,1,1,0,0,1,0,0,0,0
6553,Male,20,Caucasian,0,4,0,0,0,0,0,4,Low,7,Medium,0,1,0,0,0,1,0,0,0
6554,Female,44,Caucasian,0,1,0,0,0,1,0,1,Low,1,Low,1,0,1,0,0,1,0,0,0
6555,Male,20,African-American,0,4,0,0,0,1,1,4,Low,7,Medium,0,1,0,0,1,0,0,0,0
6556,Male,27,African-American,0,5,0,0,5,0,0,5,Medium,4,Low,0,1,0,0,1,0,0,0,0
6557,Male,20,Caucasian,0,10,0,0,0,1,1,10,High,9,High,1,1,0,0,0,1,0,0,0
6558,Male,20,African-American,0,6,0,0,0,0,0,6,Medium,8,High,0,1,0,0,1,0,0,0,0
6559,Male,28,Caucasian,0,4,0,0,1,1,0,4,Low,3,Low,1,1,0,0,0,1,0,0,0
6560,Male,29,African-American,0,7,0,0,9,1,1,7,Medium,4,Low,1,1,0,0,1,0,0,0,0
6561,Male,21,African-American,0,9,0,0,0,1,0,9,High,10,High,1,1,0,0,1,0,0,0,0
6562,Male,45,African-American,0,3,0,0,4,1,0,3,Low,1,Low,1,1,0,0,1,0,0,0,0
6563,Female,24,African-American,0,6,0,0,2,1,0,6,Medium,4,Low,1,0,1,0,1,0,0,0,0
6564,Male,60,African-American,0,4,0,0,15,1,0,4,Low,1,Low,1,1,0,0,1,0,0,0,0
6565,Male,43,African-American,1,4,0,0,8,1,0,4,Low,5,Medium,1,1,0,0,1,0,0,0,0
6566,Male,21,Other,0,4,0,0,0,1,0,4,Low,6,Medium,1,1,0,1,0,0,0,0,0
6567,Female,24,African-American,0,5,0,0,0,0,0,5,Medium,4,Low,0,0,1,0,1,0,0,0,0
